,eventdate,fb_created,campaign_end_date,campaign_duration,buyer_initials,buyer_name,account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,job_type,fb_clicks_all,fb_impressions,fb_leads,fb_link_click,fb_spend,rev_clicks,gross_revenue,net_revenue,buy_side_ctr,roas,rpc,buy_side_cpm,cpc,rpp,cpp,contrib,budget,budget_type,status,countries,age_max,age_min,facebook_positions,locales,adset_schedule,lifetime_budget,"network_[""facebook"",""instagram""]","network_[""facebook""]","devices_[""mobile"",""desktop""]","devices_[""mobile""]"
713,2024-02-03,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979460830410,Week02|20240126|Ad1,120203979457650410,Week02|20240126|Adset1,120203979456590410,Week02|20240126|Shampoo for Thinning Hair,final,12,163,2,10,3.19,6,1.2,1.02,0.07362,0.3197492163009404,0.085,19.570552147,0.265833333333,0.17,0.531666666667,-2.17,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
714,2024-01-26,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,5,87,0,4,2.49,2,0.4777777777777777,0.43,0.057471,0.1726907630522088,0.086,28.620689655,0.498,0.215,1.245,-2.06,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
715,2024-01-27,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,12,194,9,10,4.69,13,2.0,1.8,0.061856,0.3837953091684434,0.15,24.175257732,0.390833333333,0.1384615384615384,0.360769230769,-2.890000000000001,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
716,2024-01-28,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,21,176,9,15,5.57,9,3.733333333333333,3.3600000000000003,0.119318,0.6032315978456014,0.16,31.647727273,0.265238095238,0.3733333333333333,0.618888888889,-2.21,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
717,2024-01-29,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,16,167,5,13,5.28,8,2.2777777777777777,2.05,0.095808,0.3882575757575757,0.128125,31.616766467,0.33,0.25625,0.66,-3.2300000000000004,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
718,2024-01-30,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,14,191,7,13,4.91,7,1.5555555555555554,1.4,0.073298,0.285132382892057,0.0999999999999999,25.706806283,0.350714285714,0.1999999999999999,0.701428571429,-3.51,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
719,2024-01-31,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,14,214,2,13,4.83,2,0.8555555555555556,0.77,0.065421,0.1594202898550724,0.055,22.570093458,0.345,0.385,2.415,-4.0600000000000005,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
720,2024-02-01,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,22,214,11,21,4.71,17,5.722222222222222,4.863888888888888,0.102804,1.0326728001887235,0.2210858585858585,22.009345794,0.214090909091,0.286111111111111,0.277058823529,0.153888888888888,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
721,2024-02-02,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,12,188,4,11,4.8,8,1.8777777777777775,1.596111111111111,0.06383,0.3325231481481481,0.1330092592592592,25.531914894,0.4,0.1995138888888888,0.6,-3.203888888888889,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
722,2024-02-03,2024-01-26 21:31:48+00:00,2024-02-03,8,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461130410,Week02|20240126|Ad1,120203979457760410,Week02|20240126|Adset1,120203979456650410,Week02|20240126|Natural Teeth Whitening,final,5,74,1,3,1.75,3,0.6666666666666666,0.5666666666666667,0.067568,0.3238095238095238,0.1133333333333333,23.648648649,0.35,0.1888888888888888,0.583333333333,-1.1833333333333331,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
723,2024-01-27,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,11,342,0,5,4.73,1,0.4333333333333333,0.39,0.032164,0.0824524312896405,0.0354545454545454,13.830409357,0.43,0.39,4.73,-4.340000000000001,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
724,2024-01-28,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,19,311,3,12,5.39,16,2.055555555555556,1.85,0.061093,0.3432282003710575,0.0973684210526315,17.331189711,0.283684210526,0.115625,0.336875,-3.54,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
725,2024-01-29,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,16,261,3,8,5.27,2,0.5666666666666667,0.51,0.061303,0.0967741935483871,0.031875,20.191570881,0.329375,0.255,2.635,-4.76,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
726,2024-01-30,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,14,327,2,12,4.81,7,2.7777777777777777,2.5,0.042813,0.5197505197505198,0.1785714285714285,14.709480122,0.343571428571,0.3571428571428571,0.687142857143,-2.31,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
727,2024-01-31,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,16,315,3,9,5.07,12,4.444444444444445,4.0,0.050794,0.7889546351084812,0.25,16.095238095,0.316875,0.3333333333333333,0.4225,-1.0700000000000005,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
728,2024-02-01,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,21,292,10,15,4.78,13,6.822222222222222,5.798888888888889,0.071918,1.2131566713156672,0.2761375661375662,16.369863014,0.227619047619,0.4460683760683761,0.367692307692,1.0188888888888892,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
729,2024-02-02,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,14,328,6,10,4.85,7,4.255555555555556,3.617222222222222,0.042683,0.7458190148911799,0.2583730158730158,14.786585366,0.346428571429,0.5167460317460317,0.692857142857,-1.2327777777777778,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
730,2024-02-03,2024-01-26 21:31:48+00:00,2024-02-03,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979461140410,Week02|20240126|Ad1,120203979457730410,Week02|20240126|Adset1,120203979456620410,Week02|20240126|Auto Body Repair Shops,final,6,110,2,4,1.81,2,0.3222222222222222,0.2738888888888888,0.054545,0.1513198281154082,0.0456481481481481,16.454545455,0.301666666667,0.1369444444444444,0.905,-1.5361111111111112,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
731,2024-01-26,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,4,88,0,2,2.31,1,0.3222222222222222,0.29,0.045455,0.1255411255411255,0.0725,26.25,0.5775,0.29,2.31,-2.02,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
732,2024-01-27,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,10,180,0,9,4.87,1,0.2555555555555555,0.2299999999999999,0.055556,0.0472279260780287,0.023,27.055555556,0.487,0.2299999999999999,4.87,-4.640000000000001,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
733,2024-01-28,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,14,208,3,7,5.29,6,3.011111111111111,2.71,0.067308,0.5122873345935728,0.1935714285714285,25.432692308,0.377857142857,0.4516666666666666,0.881666666667,-2.58,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
734,2024-01-29,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,8,180,2,5,5.23,5,1.1666666666666663,1.05,0.044444,0.2007648183556405,0.13125,29.055555556,0.65375,0.21,1.046,-4.180000000000001,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
735,2024-01-30,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,15,266,5,10,4.99,6,1.7777777777777777,1.6,0.056391,0.3206412825651302,0.1066666666666666,18.759398496,0.332666666667,0.2666666666666666,0.831666666667,-3.39,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
736,2024-01-31,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,9,293,0,6,4.7,1,0.2888888888888889,0.26,0.030717,0.0553191489361702,0.0288888888888888,16.040955631,0.522222222222,0.26,4.7,-4.44,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
737,2024-02-01,2024-01-26 21:31:56+00:00,2024-02-01,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979464830410,Week02|20240126|Ad1,120203979462060410,Week02|20240126|Adset1,120203979461780410,Week02|20240126|Ulcerative Colitis Videos,final,16,305,10,12,5.07,11,5.277777777777778,4.486111111111111,0.052459,0.8848345386806924,0.2803819444444444,16.62295082,0.316875,0.4078282828282828,0.460909090909,-0.5838888888888896,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
738,2024-01-27,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,12,220,1,7,4.27,2,0.6555555555555554,0.59,0.054545,0.1381733021077283,0.0491666666666666,19.409090909,0.355833333333,0.295,2.135,-3.68,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
739,2024-01-28,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,22,252,7,13,5.34,10,5.622222222222222,5.0600000000000005,0.087302,0.9475655430711613,0.23,21.19047619,0.242727272727,0.506,0.534,-0.2799999999999993,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
740,2024-01-29,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,27,268,3,15,5.31,8,2.6555555555555554,2.39,0.100746,0.4500941619585688,0.0885185185185185,19.813432836,0.196666666667,0.29875,0.66375,-2.9199999999999995,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
741,2024-01-30,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,17,254,6,9,5.0,7,3.3888888888888893,3.0500000000000003,0.066929,0.6100000000000001,0.1794117647058823,19.68503937,0.294117647059,0.4357142857142858,0.714285714286,-1.95,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
742,2024-01-31,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,26,247,4,15,4.84,9,3.8333333333333335,3.45,0.105263,0.7128099173553719,0.1326923076923077,19.5951417,0.186153846154,0.3833333333333333,0.537777777778,-1.3899999999999997,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
743,2024-02-01,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,21,219,6,14,5.13,11,4.233333333333333,3.598333333333333,0.09589,0.7014294996751137,0.1713492063492063,23.424657534,0.244285714286,0.3271212121212121,0.466363636364,-1.5316666666666667,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
744,2024-02-02,2024-01-26 21:31:56+00:00,2024-02-02,6,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465190410,Week02|20240126|Ad1,120203979462240410,Week02|20240126|Adset1,120203979461750410,Week02|20240126|Anxiety Treatment,final,6,70,1,4,1.65,2,0.6333333333333333,0.5383333333333333,0.085714,0.3262626262626262,0.0897222222222222,23.571428571,0.275,0.2691666666666666,0.825,-1.1116666666666666,500,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
745,2024-01-26,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,7,77,0,4,2.76,1,0.0777777777777777,0.07,0.090909,0.0253623188405797,0.01,35.844155844,0.394285714286,0.07,2.76,-2.69,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
746,2024-01-27,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,29,244,8,24,4.42,14,2.422222222222222,2.18,0.118852,0.4932126696832579,0.0751724137931034,18.114754098,0.152413793103,0.1557142857142857,0.315714285714,-2.24,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
747,2024-01-28,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,57,432,27,50,5.35,44,6.5777777777777775,5.92,0.131944,1.1065420560747663,0.103859649122807,12.384259259,0.093859649123,0.1345454545454545,0.121590909091,0.5700000000000003,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
748,2024-01-29,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,55,414,34,48,5.09,41,8.28888888888889,7.46,0.13285,1.4656188605108056,0.1356363636363636,12.29468599,0.092545454545,0.1819512195121951,0.124146341463,2.37,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
749,2024-01-30,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,103,653,50,83,8.72,66,6.977777777777778,6.28,0.157734,0.7201834862385321,0.0609708737864077,13.353751914,0.084660194175,0.0951515151515151,0.132121212121,-2.4400000000000004,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
750,2024-01-31,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,246,1501,77,175,17.490001,118,14.21111111111111,12.79,0.163891,0.7312749724828489,0.0519918699186991,11.652232512,0.071097565041,0.1083898305084745,0.148220347458,-4.700001,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
751,2024-02-01,2024-01-26 21:31:56+00:00,2024-02-02,7,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203979465420410,Week02|20240126|Ad1,120203979462410410,Week02|20240126|Adset1,120203979461840410,Week02|20240126|Animal Shelter Adoption,final,132,1221,64,109,11.94,82,9.733333333333334,8.273333333333333,0.108108,0.6929089893914014,0.0626767676767676,9.778869779,0.090454545455,0.1008943089430894,0.145609756098,-3.666666666666666,1000,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",,0.0,True,False,True,False
