eventdate,buyer_initials,fb_created,campaign_end_date,campaign_duration,buyer_name,account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,job_type,first_budget,fb_clicks_all,fb_impressions,fb_leads,fb_link_click,fb_spend,rev_clicks,gross_revenue,net_revenue,buy_side_ctr,roas,rpc,buy_side_cpm,cpc,rpp,cpp,contrib,budget_type,status,countries,age_max,age_min,facebook_positions,locales,"network_[""facebook"",""instagram""]","network_[""facebook""]","devices_[""mobile"",""desktop""]","devices_[""mobile""]",budget,pause_campaign,extend_campaign,budget_increase,budget_decrease
2024-01-30,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,50,414,15,36,8.03,30,2.1777777777777776,1.96,0.120773,0.2440846824408468,0.0392,19.396135266,0.1606,0.0653333333333333,0.267666666667,-6.069999999999999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-01-31,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,118,770,44,94,10.05,82,6.155555555555556,5.54,0.153247,0.5512437810945273,0.0469491525423728,13.051948052,0.085169491525,0.0675609756097561,0.12256097561,-4.510000000000001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-01,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,123,836,23,76,9.97,53,4.555555555555555,3.8722222222222222,0.147129,0.3883873843753482,0.0314814814814814,11.925837321,0.081056910569,0.0730607966457023,0.188113207547,-6.097777777777779,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-02,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,96,719,27,65,9.6,37,4.2,3.57,0.133519,0.371875,0.0371875,13.351877608,0.1,0.0964864864864864,0.259459459459,-6.029999999999999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-03,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,84,694,36,64,10.25,50,5.366666666666666,4.5616666666666665,0.121037,0.445040650406504,0.0543055555555555,14.76945245,0.122023809524,0.0912333333333333,0.205,-5.6883333333333335,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-04,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,90,717,36,67,10.61,51,5.411111111111111,4.599444444444444,0.125523,0.433500890145565,0.0511049382716049,14.79776848,0.117888888889,0.0901851851851851,0.208039215686,-6.010555555555555,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-05,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,108,655,26,93,10.530002,58,6.0777777777777775,5.16611111111111,0.164885,0.490608749277646,0.0478343621399176,16.076338931,0.097500018519,0.0890708812260536,0.181551758621,-5.363890888888889,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-06,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216460140410,AdcopyTest|20240129|Ad1,120204216454790410,AdcopyTest|20240129|Adset1,120204216454040410,AdcopyTest|20240129|Variant1|Beverages that Help Regulate Blood Pressure,final,500,25,195,11,18,3.33,16,1.9333333333333331,1.643333333333333,0.128205,0.4934934934934935,0.0657333333333333,17.076923077,0.1332,0.1027083333333333,0.208125,-1.6866666666666668,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,True,False,False,False
2024-01-30,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,64,450,24,60,9.27,45,5.433333333333334,4.89,0.142222,0.5275080906148867,0.07640625,20.6,0.14484375,0.1086666666666666,0.206,-4.38,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-01-31,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,104,759,39,84,9.73,65,6.988888888888889,6.29,0.137022,0.6464542651593012,0.0604807692307692,12.819499341,0.093557692308,0.0967692307692307,0.149692307692,-3.4400000000000004,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-01,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,124,767,38,98,9.98,65,7.144444444444444,6.072777777777778,0.161669,0.6084947673124025,0.0489740143369175,13.011734029,0.080483870968,0.0934273504273504,0.153538461538,-3.907222222222223,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-02,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,103,709,39,81,9.8,66,6.855555555555555,5.827222222222222,0.145275,0.5946145124716552,0.0565749730312837,13.822284908,0.095145631068,0.0882912457912457,0.148484848485,-3.972777777777779,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-03,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,107,940,43,95,9.89,61,5.833333333333333,4.958333333333333,0.11383,0.5013481631277384,0.0463395638629283,10.521276596,0.092429906542,0.0812841530054644,0.162131147541,-4.931666666666668,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-04,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,113,829,25,85,10.529998,47,4.322222222222222,3.673888888888889,0.136309,0.3488973966461236,0.032512291052114,12.702048251,0.093185823009,0.0781678486997635,0.224042510638,-6.856109111111112,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-05,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,103,763,29,72,10.37,47,3.9444444444444446,3.3527777777777774,0.134993,0.3233151183970856,0.0325512405609492,13.591087811,0.10067961165,0.0713356973995271,0.220638297872,-7.017222222222221,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-06,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216464990410,AdcopyTest|20240129|Ad1,120204216461080410,AdcopyTest|20240129|Adset1,120204216460990410,AdcopyTest|20240129|Variant4|6 Beverages Beneficial for Blood Pressure,final,500,37,207,14,24,3.23,16,1.0,0.85,0.178744,0.2631578947368421,0.0229729729729729,15.603864734,0.087297297297,0.053125,0.201875,-2.38,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,True,False,False,False
2024-01-30,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,76,544,25,68,8.99,45,3.655555555555555,3.29,0.139706,0.3659621802002225,0.0432894736842105,16.525735294,0.118289473684,0.0731111111111111,0.199777777778,-5.7,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-01-31,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,113,869,43,94,9.66,64,6.888888888888888,6.2,0.130035,0.6418219461697723,0.0548672566371681,11.116225547,0.085486725664,0.096875,0.1509375,-3.46,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-01,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,101,809,30,61,9.7,40,4.377777777777777,3.721111111111111,0.124845,0.3836197021764032,0.0368426842684268,11.990111248,0.09603960396,0.0930277777777777,0.2425,-5.978888888888888,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-02,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,101,792,40,73,9.99,54,5.711111111111111,4.854444444444444,0.127525,0.4859303748192636,0.048063806380638,12.613636364,0.098910891089,0.0898971193415637,0.185,-5.135555555555556,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-03,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,93,941,43,81,9.98,58,5.555555555555555,4.722222222222222,0.098831,0.473168559340904,0.0507765830346475,10.605738576,0.107311827957,0.0814176245210728,0.172068965517,-5.257777777777778,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-04,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,125,886,46,110,10.62,66,5.855555555555555,4.977222222222222,0.141084,0.4686649926762921,0.0398177777777777,11.986455982,0.08496,0.0754124579124579,0.160909090909,-5.642777777777777,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-05,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,99,876,28,81,10.22,50,5.222222222222222,4.438888888888889,0.113014,0.4343335507719069,0.0448372615039281,11.666666667,0.103232323232,0.0887777777777777,0.2044,-5.781111111111112,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-06,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465410410,AdcopyTest|20240129|Ad1,120204216461160410,AdcopyTest|20240129|Adset1,120204216460930410,AdcopyTest|20240129|Variant2|6 Beverages Beneficial for Blood Pressure,final,500,28,225,13,23,2.94,15,1.4333333333333331,1.2183333333333333,0.124444,0.4143990929705215,0.0435119047619047,13.066666667,0.105,0.0812222222222222,0.196,-1.721666666666667,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,True,False,False,False
2024-01-30,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,64,485,16,49,8.47,33,3.2666666666666666,2.94,0.131959,0.3471074380165289,0.0459375,17.463917526,0.13234375,0.0890909090909091,0.256666666667,-5.530000000000001,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-01-31,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,120,708,63,111,9.69,101,8.488888888888889,7.64,0.169492,0.7884416924664602,0.0636666666666666,13.686440678,0.08075,0.0756435643564356,0.095940594059,-2.05,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-01,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,160,998,58,152,9.8,103,9.433333333333334,8.018333333333333,0.160321,0.8181972789115645,0.0501145833333333,9.819639279,0.06125,0.0778478964401294,0.095145631068,-1.781666666666668,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-02,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,124,890,46,105,9.57,81,7.7,6.545,0.139326,0.6839080459770115,0.0527822580645161,10.752808989,0.077177419355,0.0808024691358024,0.118148148148,-3.0250000000000004,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-03,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,113,972,39,85,10.35,58,4.977777777777778,4.231111111111111,0.116255,0.4088030059044552,0.0374434611602753,10.648148148,0.091592920354,0.0729501915708812,0.178448275862,-6.118888888888889,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-04,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,139,892,43,111,10.67,92,5.211111111111111,4.429444444444444,0.15583,0.4151306883265646,0.0318665067945643,11.961883408,0.076762589928,0.0481461352657004,0.11597826087,-6.240555555555556,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-05,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,171,905,58,137,10.4,99,8.133333333333333,6.913333333333333,0.18895,0.6647435897435897,0.0404288499025341,11.491712707,0.06081871345,0.0698316498316498,0.105050505051,-3.4866666666666672,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-06,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204216465640410,AdcopyTest|20240129|Ad1,120204216461760410,AdcopyTest|20240129|Adset1,120204216460960410,AdcopyTest|20240129|Variant3|6 Beverages Beneficial for Blood Pressure,final,500,56,304,16,45,3.74,35,3.533333333333333,3.003333333333333,0.184211,0.8030303030303029,0.0536309523809523,12.302631579,0.066785714286,0.0858095238095238,0.106857142857,-0.7366666666666672,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,True,False,False,False
2024-01-30,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204217159920410,AdcopyTest|20240129|Ad1,120204217150640410,AdcopyTest|20240129|Adset1,120204217149850410,AdcopyTest|20240129|Variant4|Discounted Tires,final,500,12,290,5,11,8.32,9,2.477777777777778,2.23,0.041379,0.2680288461538461,0.1858333333333333,28.689655172,0.693333333333,0.2477777777777777,0.924444444444,-6.09,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-01-31,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204217159920410,AdcopyTest|20240129|Ad1,120204217150640410,AdcopyTest|20240129|Adset1,120204217149850410,AdcopyTest|20240129|Variant4|Discounted Tires,final,500,24,466,11,24,9.94,17,5.455555555555556,4.91,0.051502,0.4939637826961771,0.2045833333333333,21.330472103,0.414166666667,0.2888235294117647,0.584705882353,-5.029999999999999,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-01,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204217159920410,AdcopyTest|20240129|Ad1,120204217150640410,AdcopyTest|20240129|Adset1,120204217149850410,AdcopyTest|20240129|Variant4|Discounted Tires,final,500,31,517,19,28,9.78,25,8.8,7.479999999999999,0.059961,0.7648261758691206,0.2412903225806451,18.916827853,0.315483870968,0.2991999999999999,0.3912,-2.3,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
2024-02-02,GN,2024-01-30,2024-02-06,7,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120204217159920410,AdcopyTest|20240129|Ad1,120204217150640410,AdcopyTest|20240129|Adset1,120204217149850410,AdcopyTest|20240129|Variant4|Discounted Tires,final,500,33,448,21,26,10.36,27,9.944444444444445,8.452777777777778,0.073661,0.8159051909051909,0.2561447811447811,23.125,0.313939393939,0.3130658436213991,0.383703703704,-1.907222222222222,DAILY,PAUSED,"[""US""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]",True,False,True,False,500.0,False,True,False,False
